id_producto,nombre,precio,numero_cajas,categoria
3618,PAX,3360000,5,dormitorio
3619,ELVARLI,619200,4,dormitorio
362,EKET,212000,3,dormitorio
3620,ELVARLI,1127200,5,dormitorio
3621,PAX,2529600,4,dormitorio
3622,PAX,1700000,1,dormitorio
3623,PLATSA,1059200,4,dormitorio
3624,PAX,3020000,3,dormitorio
3625,PAX,2581600,2,dormitorio
3626,PLATSA,401600,3,dormitorio
3627,PAX,2715200,1,dormitorio
3628,ELVARLI,1901600,1,dormitorio
3629,PAX / AULI,1552000,4,dormitorio
363,KOLBJÖRN,180000,4,dormitorio
3630,PAX,1928000,1,dormitorio
3631,STUVA / FRITIDS,980000,5,dormitorio
3632,PAX / GRIMO,1412000,3,dormitorio
3633,ELVARLI,1303200,2,dormitorio
3634,ELVARLI,1040800,5,dormitorio
3635,PAX / MEHAMN,2380000,2,dormitorio
3636,PLATSA,1436800,1,dormitorio
3637,ELVARLI,520000,3,dormitorio
3638,ELVARLI,944800,2,dormitorio
3639,PAX,3360000,4,dormitorio
364,EKET,64000,1,dormitorio
3640,PAX,2036000,4,dormitorio
3641,PAX / GRIMO/VIKEDAL,3148000,2,dormitorio
3642,PAX,2529600,3,dormitorio
3643,PAX,3372000,4,dormitorio
3644,ELVARLI,1576000,1,dormitorio
3645,PAX,2088000,4,dormitorio
3646,PAX,2152000,3,dormitorio
3647,PAX,2496000,5,dormitorio
3648,PAX,3008000,4,dormitorio
3649,PAX,3108000,5,dormitorio
365,IVAR,220000,5,dormitorio
3650,PAX,3124000,2,dormitorio
3651,PAX / HASVIK,2392000,5,dormitorio
3652,PAX / SEKKEN,1804000,4,dormitorio
3653,ELVARLI,415200,2,dormitorio
3654,PAX / VINGROM,2020000,3,dormitorio
3655,ELVARLI,1196000,5,dormitorio
3656,ELVARLI,902400,3,dormitorio
3657,ELVARLI,1264800,2,dormitorio
3658,PAX,2088000,5,dormitorio
3659,PAX,3100000,2,dormitorio
366,EKET,188000,3,dormitorio
3660,ELVARLI,1659200,3,dormitorio
3661,PAX,2940000,1,dormitorio
3662,PAX / FÄRVIK/AULI,2524000,5,dormitorio
3663,PLATSA,1796800,3,dormitorio
3664,PAX,2492000,3,dormitorio
3665,PAX / MEHAMN/SEKKEN,1584000,3,dormitorio
3666,PAX,3100000,2,dormitorio
3667,PLATSA,1428400,2,dormitorio
3668,PAX,2492000,5,dormitorio
3669,PAX,2168000,3,dormitorio
367,EKET,277600,5,dormitorio
3670,PAX / VINTERBRO,3512000,4,dormitorio
3671,ELVARLI,3130400,3,dormitorio
3672,PAX,2444000,3,dormitorio
3673,ELVARLI,1540800,2,dormitorio
3674,ELVARLI,1230400,3,dormitorio
3675,PAX,3008000,5,dormitorio
3676,ELVARLI,1917600,1,dormitorio
3677,ELVARLI,2313600,5,dormitorio
3678,PAX,2444000,4,dormitorio
3679,PLATSA,1284800,5,dormitorio
368,VITTSJÖ,392000,3,dormitorio
3680,ELVARLI,980800,2,dormitorio
3681,ELVARLI,1405600,4,dormitorio
3682,PAX,2004000,4,dormitorio
3683,PAX / FORSAND/VIKEDAL,1008000,4,dormitorio
3684,ELVARLI,996000,4,dormitorio
3685,PAX / FORSAND,1680000,1,dormitorio
3686,PAX / HOKKSUND,3188000,1,dormitorio
3687,ELVARLI,1288800,4,dormitorio
3688,PAX / MEHAMN/AULI,1636000,4,dormitorio
3689,ELVARLI,600000,2,dormitorio
369,BESTÅ,988000,4,dormitorio
3690,ELVARLI,1257600,4,dormitorio
3691,ELVARLI,739200,3,dormitorio
3692,ELVARLI,2196000,3,dormitorio
3693,ELVARLI,984800,2,dormitorio
3694,Bombilla LED A60,5000,10,iluminacion
3695,Foco LED PAR20,7000,8,iluminacion
3696,Tubo LED T8,12990,5,iluminacion
3697,Foco LED MR16,8990,12,iluminacion
3698,Panel LED 60x60,29990,2,iluminacion
3699,Foco LED PAR30,11990,6,iluminacion
37,NORRÅKER / NORRARYD,1108000,5,living
370,KALLAX,280000,2,dormitorio
3700,Tira LED 5 metros,19990,3,iluminacion
3701,Foco LED GU10,5990,15,iluminacion
3702,Tubo LED T5,8990,8,iluminacion
3703,Panel LED 30x120,17990,4,iluminacion
3704,Tira LED 10 metros,39990,2,iluminacion
3705,Reflector LED 50W,15990,4,iluminacion
3706,Tubo LED T5 integrado,5990,10,iluminacion
3707,Foco LED PAR38,19990,5,iluminacion
3708,Panel LED 30x30,2990,20,iluminacion
3709,Tubo LED T12,4990,8,iluminacion
371,STUK,28000,2,dormitorio
3710,Foco LED MR11,4990,12,iluminacion
3711,Reflector LED 100W,44990,2,iluminacion
3712,Tubo LED RGB,10990,5,iluminacion
3713,Panel LED 62x62,39990,2,iluminacion
3714,Foco LED PAR56,49990,3,iluminacion
3715,Reflector LED 150W,79990,2,iluminacion
3716,Panel LED 120x30,26990,3,iluminacion
3717,Foco LED AR111,21990,5,iluminacion
3718,Lámpara de techo LED 60W,14990,3,iluminacion
3719,Tubo LED T5 90cm,6990,10,iluminacion
372,HEJNE,564000,3,dormitorio
3720,Downlight LED 18W,3990,15,iluminacion
3721,Tira LED 15 metros RGB,59990,1,iluminacion
3722,Panel LED 60x60 antideslumbrante,44990,2,iluminacion
3723,Foco LED para exteriores 30W,8990,8,iluminacion
3724,Bombilla LED G9 3W,2990,20,iluminacion
3725,Tubo LED T8 120cm,9990,6,iluminacion
3726,Panel LED 30x30 de superficie,4490,10,iluminacion
3727,Lámpara LED para escritorio,6990,4,iluminacion
373,JONAXEL,44000,3,dormitorio
374,ALGOT,4800,2,dormitorio
375,MORLIDEN,160000,5,dormitorio
376,BESTÅ,740000,3,dormitorio
377,LIATORP,796000,1,dormitorio
378,BESTÅ,1296000,4,dormitorio
379,BROR,12000,2,dormitorio
38,EKEDALEN / EKEDALEN,1900000,1,living
380,BILLY,228000,2,dormitorio
381,BESTÅ,1456000,1,dormitorio
382,HYLLIS,9600,3,dormitorio
383,SVALNÄS,64000,5,dormitorio
384,BILLY / OXBERG,376000,5,dormitorio
385,BILLY / OXBERG,232000,1,dormitorio
386,IVAR,248000,2,dormitorio
387,ENETRI,329600,1,dormitorio
388,BESTÅ,1976000,1,dormitorio
389,GUBBARP,2400,5,dormitorio
39,EKEDALEN / EKEDALEN,1740800,3,living
390,ALGOT,4800,4,dormitorio
391,JONAXEL,16000,2,dormitorio
392,JONAXEL,128000,4,dormitorio
393,BESTÅ,1380000,1,dormitorio
394,BILLY / OXBERG,920000,2,dormitorio
395,EKET,36000,3,dormitorio
396,IVAR,500000,2,dormitorio
397,BILLY / OXBERG,404000,2,dormitorio
398,HEMNES,3188800,3,dormitorio
399,BILLY,636000,1,dormitorio
4,NORBERG,180000,1,living
40,BERNHARD,596000,4,living
400,IVAR,268000,4,dormitorio
